,adv_3y,adv_count,adv_end,adv_first,adv_place,adv_points,adv_start,als_3y,als_count,als_end,als_first,als_place,als_points,als_start,division,end_date,id,int_count,int_end,int_first,int_place,int_points,int_start,new_count,new_end,new_points,new_start,nov_count,nov_end,nov_first,nov_place,nov_points,nov_start,region,role
4849,0.0,6.0,November 2015,1.0,0.0,16.0,January 2014,0.0,0.0,,0.0,0.0,0.0,,Intermediate,November 2015,7269.0,9.0,April 2013,1.0,1.0,29.0,February 2011,0.0,,0.0,,3.0,January 2011,1.0,2.0,31.0,October 2009,West Coast,follower
4850,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,October 2009,7270.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,October 2009,0.0,0.0,1.0,October 2009,West Coast,follower
4851,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,August 2013,7271.0,1.0,August 2013,0.0,0.0,1.0,August 2013,0.0,,0.0,,5.0,August 2012,0.0,2.0,20.0,July 2009,Europe,follower
4852,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Newcomer,May 2011,7272.0,0.0,,0.0,0.0,0.0,,2.0,May 2011,9.0,April 2011,0.0,,0.0,0.0,0.0,,Midwest,follower
4853,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,September 2014,7273.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,14.0,September 2014,1.0,1.0,29.0,July 2009,East Coast,leader
4854,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,July 2009,7274.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,July 2009,0.0,0.0,2.0,July 2009,East Coast,leader
4855,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,July 2009,7275.0,0.0,,0.0,0.0,0.0,,1.0,September 2009,1.0,September 2009,1.0,July 2009,0.0,0.0,2.0,July 2009,East Coast,follower
4856,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,July 2009,7276.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,July 2009,0.0,0.0,1.0,July 2009,East Coast,leader
4857,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,May 2015,7277.0,0.0,,0.0,0.0,0.0,,1.0,June 2015,1.0,June 2015,3.0,May 2015,0.0,0.0,3.0,July 2009,East Coast,follower
4858,0.0,2.0,January 2014,0.0,0.0,6.0,September 2013,0.0,0.0,,0.0,0.0,0.0,,Advanced,January 2014,7278.0,7.0,July 2013,1.0,3.0,34.0,September 2012,0.0,,0.0,,7.0,September 2011,1.0,2.0,29.0,November 2009,West Coast,follower
4859,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,November 2009,7279.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,November 2009,0.0,0.0,2.0,November 2009,West Coast,follower
4860,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,November 2009,7280.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,November 2009,0.0,0.0,1.0,November 2009,West Coast,follower
4861,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,July 2013,7281.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,2.0,July 2013,0.0,0.0,2.0,November 2009,West Coast,follower
4862,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,January 2013,7282.0,1.0,January 2013,0.0,1.0,6.0,January 2013,0.0,,0.0,,4.0,January 2011,0.0,2.0,23.0,November 2009,West Coast,follower
4863,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,November 2009,7283.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,November 2009,0.0,0.0,1.0,November 2009,West Coast,follower
4864,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Newcomer,September 2009,7284.0,0.0,,0.0,0.0,0.0,,1.0,September 2009,5.0,September 2009,0.0,,0.0,0.0,0.0,,East Coast,leader
4865,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Newcomer,June 2010,7285.0,0.0,,0.0,0.0,0.0,,3.0,June 2010,12.0,September 2009,0.0,,0.0,0.0,0.0,,East Coast,leader
4866,19.0,7.0,September 2017,0.0,1.0,20.0,November 2015,0.0,0.0,,0.0,0.0,0.0,,Advanced,September 2017,7286.0,8.0,November 2014,0.0,3.0,30.0,November 2012,3.0,November 2010,11.0,September 2009,2.0,August 2012,1.0,2.0,23.0,January 2012,East Coast,leader
4867,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Newcomer,May 2010,7287.0,0.0,,0.0,0.0,0.0,,2.0,May 2010,5.0,September 2009,0.0,,0.0,0.0,0.0,,East Coast,leader
4868,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Newcomer,September 2009,7288.0,0.0,,0.0,0.0,0.0,,1.0,September 2009,5.0,September 2009,0.0,,0.0,0.0,0.0,,East Coast,follower
4869,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,January 2013,7289.0,0.0,,0.0,0.0,0.0,,1.0,September 2009,4.0,September 2009,1.0,January 2013,0.0,0.0,1.0,January 2013,East Coast,follower
4870,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Newcomer,January 2013,7290.0,0.0,,0.0,0.0,0.0,,2.0,January 2013,4.0,September 2009,0.0,,0.0,0.0,0.0,,East Coast,follower
4871,0.0,3.0,January 2012,1.0,0.0,10.0,July 2011,0.0,0.0,,0.0,0.0,0.0,,Intermediate,January 2012,7291.0,7.0,July 2011,1.0,1.0,26.0,August 2010,0.0,,0.0,,5.0,August 2010,1.0,1.0,22.0,April 2010,West Coast,leader
4872,0.0,2.0,August 2014,0.0,0.0,5.0,July 2013,0.0,0.0,,0.0,0.0,0.0,,Intermediate,August 2014,7292.0,10.0,March 2014,1.0,1.0,23.0,March 2011,0.0,,0.0,,5.0,November 2010,1.0,2.0,21.0,September 2009,East Coast,leader
4873,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,August 2013,7293.0,5.0,August 2013,0.0,0.0,8.0,August 2011,0.0,,0.0,,4.0,March 2011,1.0,2.0,23.0,September 2009,East Coast,leader
4874,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,January 2017,7294.0,4.0,January 2017,0.0,0.0,7.0,November 2012,0.0,,0.0,,8.0,November 2010,0.0,2.0,26.0,September 2009,East Coast,leader
4875,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,September 2009,7295.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,September 2009,0.0,0.0,1.0,September 2009,East Coast,leader
4876,33.0,15.0,October 2017,1.0,2.0,38.0,September 2014,0.0,0.0,,0.0,0.0,0.0,,Advanced,October 2017,7296.0,7.0,May 2014,1.0,2.0,30.0,August 2012,0.0,,0.0,,7.0,June 2012,0.0,1.0,15.0,September 2009,East Coast,follower
4877,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,November 2011,7297.0,2.0,November 2011,0.0,0.0,4.0,October 2011,0.0,,0.0,,5.0,August 2011,1.0,2.0,30.0,September 2009,Europe,follower
4878,0.0,19.0,February 2014,1.0,2.0,59.0,April 2011,10.0,21.0,February 2017,1.0,7.0,116.0,September 2012,All-Star,February 2017,7299.0,4.0,March 2011,1.0,3.0,30.0,November 2010,0.0,,0.0,,5.0,July 2010,1.0,2.0,26.0,November 2009,East Coast,leader
4879,0.0,4.0,January 2015,0.0,0.0,4.0,January 2014,0.0,0.0,,0.0,0.0,0.0,,Advanced,January 2015,7300.0,8.0,October 2013,1.0,3.0,30.0,July 2011,0.0,,0.0,,7.0,November 2010,1.0,1.0,22.0,November 2009,Europe,follower
4880,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,November 2009,7301.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,November 2009,0.0,0.0,1.0,November 2009,East Coast,leader
4881,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,January 2015,7302.0,3.0,January 2015,0.0,1.0,11.0,November 2011,0.0,,0.0,,6.0,June 2011,0.0,2.0,24.0,November 2009,East Coast,follower
4882,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,October 2012,7304.0,1.0,October 2012,0.0,0.0,1.0,October 2012,1.0,November 2009,10.0,November 2009,4.0,August 2011,1.0,1.0,21.0,July 2010,East Coast,leader
4883,8.0,10.0,May 2017,1.0,5.0,56.0,October 2013,36.0,15.0,November 2017,1.0,2.0,48.0,June 2015,All-Star,November 2017,7305.0,5.0,August 2013,1.0,4.0,37.0,June 2012,1.0,November 2009,8.0,November 2009,4.0,March 2012,1.0,2.0,21.0,January 2010,East Coast,leader
4884,8.0,6.0,March 2017,0.0,1.0,11.0,November 2014,0.0,0.0,,0.0,0.0,0.0,,Advanced,March 2017,7306.0,13.0,September 2014,0.0,1.0,30.0,August 2011,2.0,March 2010,14.0,November 2009,6.0,June 2011,0.0,1.0,21.0,July 2010,East Coast,leader
4885,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Newcomer,November 2009,7307.0,0.0,,0.0,0.0,0.0,,1.0,November 2009,1.0,November 2009,0.0,,0.0,0.0,0.0,,East Coast,leader
4886,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,December 2013,7308.0,0.0,,0.0,0.0,0.0,,3.0,August 2010,6.0,November 2009,1.0,December 2013,0.0,0.0,2.0,December 2013,East Coast,leader
4887,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,November 2011,7309.0,0.0,,0.0,0.0,0.0,,1.0,November 2009,6.0,November 2009,4.0,November 2011,0.0,3.0,23.0,March 2010,East Coast,follower
4888,3.0,16.0,May 2017,1.0,5.0,61.0,February 2013,28.0,17.0,September 2017,1.0,1.0,42.0,January 2015,All-Star,September 2017,7310.0,7.0,October 2012,1.0,1.0,32.0,July 2011,1.0,November 2009,4.0,November 2009,6.0,June 2011,1.0,1.0,21.0,July 2010,East Coast,follower
4889,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Newcomer,March 2010,7311.0,0.0,,0.0,0.0,0.0,,2.0,March 2010,14.0,November 2009,0.0,,0.0,0.0,0.0,,East Coast,follower
4890,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,September 2013,7312.0,1.0,September 2013,0.0,0.0,2.0,September 2013,3.0,May 2010,3.0,November 2009,4.0,July 2011,0.0,2.0,17.0,May 2010,East Coast,follower
4891,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Newcomer,November 2009,7313.0,0.0,,0.0,0.0,0.0,,1.0,November 2009,1.0,November 2009,0.0,,0.0,0.0,0.0,,East Coast,follower
4892,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,November 2016,7314.0,6.0,November 2016,1.0,1.0,21.0,May 2012,2.0,May 2010,4.0,November 2009,5.0,January 2012,0.0,1.0,17.0,November 2010,East Coast,follower
4893,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,January 2012,7316.0,2.0,January 2012,0.0,0.0,2.0,November 2011,0.0,,0.0,,5.0,March 2011,0.0,2.0,23.0,November 2009,East Coast,follower
4894,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,September 2017,7317.0,3.0,September 2017,0.0,0.0,4.0,September 2013,0.0,,0.0,,3.0,June 2012,0.0,1.0,15.0,November 2009,West Coast,follower
4895,4.0,2.0,May 2016,0.0,0.0,5.0,February 2015,0.0,0.0,,0.0,0.0,0.0,,Advanced,May 2016,7318.0,5.0,February 2014,1.0,3.0,30.0,July 2012,0.0,,0.0,,4.0,December 2011,1.0,2.0,28.0,November 2009,West Coast,follower
4896,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,November 2009,7319.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,November 2009,0.0,0.0,1.0,November 2009,West Coast,leader
4897,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,June 2016,7320.0,0.0,,0.0,0.0,0.0,,1.0,November 2011,3.0,November 2011,1.0,June 2016,0.0,0.0,2.0,June 2016,West Coast,follower
4898,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,February 2015,7322.0,1.0,February 2015,0.0,0.0,1.0,February 2015,1.0,October 2009,5.0,October 2009,4.0,October 2014,0.0,1.0,15.0,May 2013,West Coast,leader
4899,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Newcomer,October 2009,7323.0,0.0,,0.0,0.0,0.0,,1.0,October 2009,3.0,October 2009,0.0,,0.0,0.0,0.0,,West Coast,leader
4900,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Newcomer,October 2009,7324.0,0.0,,0.0,0.0,0.0,,1.0,October 2009,2.0,October 2009,0.0,,0.0,0.0,0.0,,West Coast,leader
4901,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Newcomer,October 2009,7325.0,0.0,,0.0,0.0,0.0,,1.0,October 2009,1.0,October 2009,0.0,,0.0,0.0,0.0,,West Coast,leader
4902,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Newcomer,October 2009,7326.0,0.0,,0.0,0.0,0.0,,1.0,October 2009,5.0,October 2009,0.0,,0.0,0.0,0.0,,West Coast,follower
4903,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Newcomer,October 2009,7327.0,0.0,,0.0,0.0,0.0,,1.0,October 2009,4.0,October 2009,0.0,,0.0,0.0,0.0,,West Coast,follower
4904,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,October 2017,7328.0,8.0,October 2017,0.0,1.0,17.0,February 2013,1.0,October 2009,3.0,October 2009,5.0,January 2013,1.0,1.0,19.0,September 2011,West Coast,follower
4905,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Newcomer,October 2009,7329.0,0.0,,0.0,0.0,0.0,,1.0,October 2009,2.0,October 2009,0.0,,0.0,0.0,0.0,,West Coast,follower
4906,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Newcomer,October 2009,7330.0,0.0,,0.0,0.0,0.0,,1.0,October 2009,1.0,October 2009,0.0,,0.0,0.0,0.0,,West Coast,follower
4907,0.0,15.0,March 2015,1.0,4.0,52.0,June 2013,0.0,0.0,,0.0,0.0,0.0,,Advanced,March 2015,7331.0,8.0,January 2012,1.0,3.0,37.0,November 2010,0.0,,0.0,,6.0,October 2010,0.0,4.0,36.0,October 2009,West Coast,leader
4908,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,December 2013,7332.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,December 2013,0.0,0.0,1.0,December 2013,East Coast,follower
4909,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Newcomer,January 2010,7334.0,0.0,,0.0,0.0,0.0,,1.0,January 2010,10.0,January 2010,0.0,,0.0,0.0,0.0,,East Coast,leader
4910,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Newcomer,March 2010,7335.0,0.0,,0.0,0.0,0.0,,2.0,March 2010,3.0,January 2010,0.0,,0.0,0.0,0.0,,East Coast,leader
4911,32.0,13.0,August 2016,1.0,4.0,48.0,April 2015,4.0,1.0,October 2016,0.0,0.0,4.0,October 2016,All-Star,October 2016,7336.0,7.0,March 2015,0.0,3.0,34.0,June 2014,1.0,January 2010,1.0,January 2010,4.0,August 2012,0.0,2.0,16.0,January 2012,East Coast,leader
4912,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,July 2014,7337.0,0.0,,0.0,0.0,0.0,,3.0,May 2013,7.0,January 2010,1.0,July 2014,0.0,0.0,1.0,July 2014,East Coast,leader
4913,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Newcomer,January 2010,7339.0,0.0,,0.0,0.0,0.0,,1.0,January 2010,8.0,January 2010,0.0,,0.0,0.0,0.0,,East Coast,follower
4914,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Newcomer,January 2010,7340.0,0.0,,0.0,0.0,0.0,,1.0,January 2010,6.0,January 2010,0.0,,0.0,0.0,0.0,,East Coast,follower
4915,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Newcomer,May 2014,7341.0,0.0,,0.0,0.0,0.0,,3.0,May 2014,9.0,January 2010,0.0,,0.0,0.0,0.0,,East Coast,follower
4916,4.0,16.0,June 2016,1.0,1.0,54.0,October 2013,8.0,5.0,January 2017,1.0,0.0,15.0,September 2015,All-Star,January 2017,7342.0,8.0,September 2013,1.0,1.0,32.0,June 2012,0.0,,0.0,,3.0,November 2011,1.0,2.0,18.0,January 2010,East Coast,leader
4917,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,January 2010,7343.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,January 2010,0.0,1.0,8.0,January 2010,East Coast,leader
4918,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,June 2010,7344.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,2.0,June 2010,0.0,0.0,2.0,January 2010,East Coast,leader
4919,16.0,7.0,September 2017,1.0,0.0,16.0,January 2016,0.0,0.0,,0.0,0.0,0.0,,Advanced,September 2017,7345.0,11.0,July 2015,1.0,3.0,35.0,July 2011,0.0,,0.0,,3.0,November 2010,1.0,2.0,22.0,January 2010,East Coast,follower
4920,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,January 2010,7346.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,January 2010,0.0,1.0,6.0,January 2010,East Coast,follower
4921,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,March 2010,7347.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,2.0,March 2010,0.0,0.0,3.0,January 2010,Midwest,follower
4922,0.0,10.0,January 2014,1.0,3.0,43.0,February 2013,1.0,6.0,September 2016,1.0,3.0,28.0,November 2013,All-Star,September 2016,7348.0,7.0,January 2013,1.0,4.0,37.0,May 2011,0.0,,0.0,,4.0,April 2011,0.0,3.0,21.0,January 2010,East Coast,follower
4923,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,January 2010,7349.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,January 2010,0.0,0.0,1.0,January 2010,East Coast,follower
4924,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,January 2010,7350.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,January 2010,0.0,0.0,1.0,January 2010,East Coast,follower
4925,5.0,14.0,July 2017,1.0,1.0,36.0,December 2013,0.0,0.0,,0.0,0.0,0.0,,Advanced,July 2017,7351.0,7.0,September 2013,0.0,4.0,34.0,July 2012,0.0,,0.0,,2.0,June 2012,1.0,1.0,19.0,June 2010,East Coast,follower
4926,19.0,19.0,October 2017,1.0,4.0,77.0,August 2012,7.0,4.0,October 2016,0.0,0.0,11.0,April 2015,All-Star,October 2016,7352.0,9.0,August 2012,1.0,2.0,39.0,November 2010,0.0,,0.0,,5.0,August 2010,1.0,3.0,34.0,January 2010,Europe,leader
4927,0.0,10.0,May 2014,1.0,4.0,51.0,July 2012,68.0,38.0,October 2017,1.0,9.0,135.0,July 2013,All-Star,October 2017,7353.0,8.0,April 2012,1.0,2.0,32.0,June 2011,0.0,,0.0,,5.0,April 2011,0.0,3.0,30.0,January 2010,West Coast,leader
4928,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,August 2010,7354.0,1.0,August 2010,0.0,0.0,1.0,August 2010,0.0,,0.0,,6.0,September 2010,0.0,2.0,21.0,January 2010,West Coast,follower
4929,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,October 2010,7355.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,4.0,October 2010,0.0,0.0,4.0,January 2010,West Coast,follower
4930,7.0,9.0,May 2016,0.0,0.0,26.0,November 2013,0.0,0.0,,0.0,0.0,0.0,,Advanced,May 2016,7356.0,7.0,May 2013,0.0,3.0,30.0,May 2012,0.0,,0.0,,3.0,March 2012,1.0,1.0,17.0,January 2010,Europe,follower
4931,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,June 2011,7357.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,2.0,June 2011,1.0,1.0,19.0,January 2010,East Coast,follower
4932,0.0,15.0,April 2014,1.0,9.0,92.0,April 2011,10.0,17.0,February 2017,1.0,3.0,50.0,November 2012,All-Star,February 2017,7358.0,8.0,April 2011,1.0,1.0,24.0,September 2010,0.0,,0.0,,4.0,September 2010,1.0,1.0,20.0,January 2010,West Coast,follower
4933,7.0,11.0,June 2017,1.0,1.0,30.0,May 2012,0.0,0.0,,0.0,0.0,0.0,,Advanced,June 2017,7359.0,9.0,April 2012,1.0,2.0,31.0,May 2010,0.0,,0.0,,4.0,March 2010,1.0,2.0,26.0,January 2010,Midwest,leader
4934,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Advanced,February 2011,7360.0,4.0,February 2011,1.0,3.0,31.0,May 2010,0.0,,0.0,,3.0,May 2010,1.0,3.0,29.0,January 2010,West Coast,leader
4935,0.0,11.0,June 2015,1.0,3.0,47.0,September 2010,6.0,36.0,November 2017,1.0,6.0,114.0,September 2011,All-Star,November 2017,7361.0,5.0,September 2010,1.0,3.0,34.0,May 2010,0.0,,0.0,,4.0,July 2010,1.0,2.0,27.0,January 2010,West Coast,leader
4936,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,September 2012,7362.0,3.0,September 2012,1.0,1.0,14.0,January 2011,0.0,,0.0,,5.0,December 2010,1.0,2.0,30.0,January 2010,West Coast,leader
4937,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,January 2014,7363.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,6.0,January 2014,1.0,1.0,15.0,January 2010,West Coast,leader
4938,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,September 2012,7364.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,September 2012,0.0,1.0,10.0,September 2012,West Coast,follower
4939,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,March 2013,7365.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,2.0,March 2013,0.0,1.0,7.0,January 2013,West Coast,follower
4940,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,March 2014,7366.0,0.0,,0.0,0.0,0.0,,1.0,January 2010,5.0,January 2010,7.0,March 2014,1.0,1.0,20.0,July 2011,Midwest,leader
4941,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Newcomer,January 2010,7367.0,0.0,,0.0,0.0,0.0,,1.0,January 2010,4.0,January 2010,0.0,,0.0,0.0,0.0,,Midwest,follower
4942,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Newcomer,January 2010,7368.0,0.0,,0.0,0.0,0.0,,1.0,January 2010,3.0,January 2010,0.0,,0.0,0.0,0.0,,Midwest,leader
4943,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Newcomer,January 2010,7369.0,0.0,,0.0,0.0,0.0,,1.0,January 2010,1.0,January 2010,0.0,,0.0,0.0,0.0,,Midwest,leader
4944,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Newcomer,January 2010,7370.0,0.0,,0.0,0.0,0.0,,1.0,January 2010,5.0,January 2010,0.0,,0.0,0.0,0.0,,Midwest,follower
4945,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Newcomer,January 2010,7371.0,0.0,,0.0,0.0,0.0,,1.0,January 2010,2.0,January 2010,0.0,,0.0,0.0,0.0,,Midwest,follower
4946,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Newcomer,January 2010,7372.0,0.0,,0.0,0.0,0.0,,1.0,January 2010,1.0,January 2010,0.0,,0.0,0.0,0.0,,Midwest,follower
4947,19.0,11.0,November 2017,1.0,1.0,35.0,May 2013,0.0,0.0,,0.0,0.0,0.0,,Advanced,November 2017,7373.0,8.0,January 2013,0.0,2.0,31.0,January 2012,0.0,,0.0,,3.0,August 2011,1.0,2.0,18.0,May 2011,Midwest,leader
4948,8.0,4.0,August 2017,0.0,0.0,8.0,January 2017,0.0,0.0,,0.0,0.0,0.0,,Advanced,August 2017,7374.0,7.0,October 2016,1.0,2.0,36.0,July 2010,0.0,,0.0,,2.0,March 2010,1.0,2.0,22.0,January 2010,Midwest,leader
4949,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,January 2010,7375.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,January 2010,0.0,0.0,1.0,January 2010,Midwest,leader
4950,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,January 2010,7376.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,January 2010,0.0,1.0,6.0,January 2010,Midwest,leader
4951,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Novice,January 2010,7377.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,1.0,January 2010,0.0,0.0,1.0,January 2010,Midwest,leader
4952,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,September 2014,7379.0,2.0,September 2014,0.0,0.0,4.0,April 2012,0.0,,0.0,,3.0,May 2011,1.0,2.0,28.0,January 2010,West Coast,follower
4953,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Intermediate,April 2012,7380.0,1.0,April 2012,1.0,1.0,10.0,April 2012,0.0,,0.0,,7.0,June 2011,0.0,3.0,33.0,January 2010,Midwest,follower
